feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,projected_points,points,user_team_id,picked,position,sc_team,sc_coach,round,year
297456,297,Nick,Holman,GCS,FWD,,76,34,,,,,,1,2020
298280,204,Jayden,Laverde,ESS,FWD,,64,38,,,,,,1,2020
996580,250,Ethan,Hughes,FRE,DEF,,63,52,,,,,,1,2020
280038,209,Shaun,McKernan,ESS,FWD,,57,,,,,,,1,2020
290198,596,David,Astbury,RIC,DEF,,65,90,,,,,,1,2020
296269,61,Darcy,Gardiner,BRL,DEF,,71,60,,,,,,1,2020
270912,365,Jack,Steven,GEE,FWD,MID,80,,189,false,FWD,The Full Bonty,Anthony,1,2020
250362,23,David,Mackay,ADE,DEF,MID,69,,,,,,,1,2020
993795,95,David,Cuningham,CAR,FWD,,67,57,,,,,,1,2020
991933,602,Jason,Castagna,RIC,FWD,,87,79,,,,,,1,2020
290622,465,Mitch,Brown,MEL,FWD,,66,21,,,,,,1,2020
280824,487,Jake,Melksham,MEL,FWD,,72,54,,,,,,1,2020
281078,105,Liam,Jones,CAR,DEF,,67,64,,,,,,1,2020
1002227,615,Jack,Higgins,RIC,FWD,,74,,,,,,,1,2020
291492,730,Josh,Bruce,WBD,FWD,,73,40,,,,,,1,2020
1004385,776,Oscar,Allen,WCE,FWD,,63,,,,,,,1,2020
293581,71,Lincoln,McCarthy,BRL,FWD,,62,57,,,,,,1,2020
280969,453,Tom,Scully,HAW,MID,,61,55,,,,,,1,2020
295340,546,Mason,Wood,NTH,FWD,,57,,,,,,,1,2020
999827,101,Zac,Fisher,CAR,FWD,MID,69,80,,,,,,1,2020
270861,150,Levi,Greenwood,COL,DEF,,58,,,,,,,1,2020
992000,666,Jack,Lonie,STK,FWD,,58,38,,,,,,1,2020
280013,765,Jackson,Trengove,WBD,DEF,,75,,,,,,,1,2020
998484,549,Cameron,Zurhaar,NTH,FWD,,62,67,,,,,,1,2020
291509,398,Adam,Kennedy,GWS,DEF,,64,6,,,,,,1,2020
295067,228,James,Aish,FRE,DEF,,62,62,,,,,,1,2020
992059,265,Sam,Switkowski,FRE,FWD,,58,,,,,,,1,2020
298268,784,Liam,Duggan,WCE,DEF,,68,76,,,,,,1,2020
990816,192,Aaron,Francis,ESS,DEF,,66,49,,,,,,1,2020
280012,170,Jordan,Roughead,COL,DEF,,74,37,,,,,,1,2020
998109,187,Dylan,Clarke,ESS,MID,,65,,,,,,,1,2020
280711,562,Charlie,Dixon,PTA,FWD,,69,,,,,,,1,2020
998114,452,Jack,Scrimshaw,HAW,DEF,,53,,,,,,,1,2020
290160,472,Michael,Hibberd,MEL,DEF,,60,79,,,,,,1,2020
992049,633,Jayden,Short,RIC,DEF,,68,86,189,true,DEF,The Full Bonty,Anthony,1,2020
290802,524,Ben,Jacobs,NTH,MID,,64,,,,,,,1,2020
270811,395,Sam,Jacobs,GWS,RUC,,81,134,182,true,RUC,Coronaviney,Paul,1,2020
298302,111,Caleb,Marchbank,CAR,DEF,,74,,,,,,,1,2020
293738,422,Sam,Frost,HAW,DEF,,66,69,,,,,,1,2020
1002251,381,Brent,Daniels,GWS,FWD,,64,73,,,,,,1,2020
260710,449,Paul,Puopolo,HAW,FWD,,65,44,,,,,,1,2020
1007102,354,Mark,O'Connor,GEE,DEF,,62,91,,,,,,1,2020
290757,681,Jimmy,Webster,STK,DEF,,62,,,,,,,1,2020
294570,662,Dean,Kent,STK,FWD,,71,71,,,,,,1,2020
291550,543,Josh,Walker,NTH,DEF,,68,7,,,,,,1,2020
295103,20,Riley,Knight,ADE,FWD,,65,,,,,,,1,2020
294592,622,Kamdyn,McIntosh,RIC,MID,,61,,,,,,,1,2020
290817,253,Brandon,Matera,FRE,FWD,,64,,,,,,,1,2020
295222,246,Joel,Hamling,FRE,DEF,,63,,,,,,,1,2020
1002267,514,Luke,Davies-Uniacke,NTH,FWD,MID,79,,,,,,,1,2020
997933,252,Griffin,Logue,FRE,DEF,,60,31,,,,,,1,2020
1005729,539,Tarryn,Thomas,NTH,FWD,,60,86,9856,true,FWD,It's always Sonny,Simon,1,2020
290199,515,Majak,Daw,NTH,DEF,,63,,,,,,,1,2020
1002239,235,Adam,Cerra,FRE,DEF,,64,54,5524,true,DEF,The Dragon's Laird,Luke,1,2020
290289,176,Josh,Thomas,COL,FWD,,65,64,,,,,,1,2020
280990,583,Steven,Motlop,PTA,FWD,,62,93,,,,,,1,2020
997842,712,Colin,O'Riordan,SYD,DEF,,52,54,,,,,,1,2020
1001448,180,Rupert,Wills,COL,MID,,69,,,,,,,1,2020
298271,505,Paul,Ahern,NTH,DEF,MID,68,19,,,,,,1,2020
296078,518,Taylor,Garner,NTH,FWD,,59,,,,,,,1,2020
1006126,719,James,Rowbottom,SYD,FWD,MID,62,46,5524,true,FWD,The Dragon's Laird,Luke,1,2020
240060,91,Eddie,Betts,CAR,FWD,,65,,,,,,,1,2020
291821,447,Jonathon,Patton,HAW,RUC,FWD,62,55,,,,,,1,2020
1005053,48,Noah,Answerth,BRL,DEF,,74,57,,,,,,1,2020
998115,242,Taylin,Duman,FRE,DEF,,76,70,,,,,,1,2020
291771,220,Devon,Smith,ESS,FWD,MID,73,105,9867,true,FWD,Bad Boys For Fyfe,James,1,2020
240406,795,Josh J.,Kennedy,WCE,FWD,,68,28,,,,,,1,2020
1000953,114,Harry,McKay,CAR,FWD,,57,,,,,,,1,2020
295256,545,Marley,Williams,NTH,DEF,,68,,,,,,,1,2020
1004364,805,Liam,Ryan,WCE,FWD,,61,109,,,,,,1,2020
296420,488,Alex,Neal-Bullen,MEL,FWD,,56,60,,,,,,1,2020
294675,503,Josh,Wagner,MEL,DEF,,61,,,,,,,1,2020
1006152,330,Jordan,Clark,GEE,MID,,59,41,,,,,,1,2020
295712,737,Tory,Dickson,WBD,FWD,,63,,,,,,,1,2020
291548,65,Ryan,Lester,BRL,DEF,,57,,,,,,,1,2020
998215,128,Will,Setterfield,CAR,MID,,64,24,,,,,,1,2020
992644,493,Braydon,Preuss,MEL,RUC,FWD,54,,,,,,,1,2020
992499,540,Kayne,Turner,NTH,FWD,,63,,,,,,,1,2020
294663,726,Jackson,Thurlow,SYD,DEF,,61,,,,,,,1,2020
998130,274,Ben,Ainsworth,GCS,FWD,MID,67,93,,,,,,1,2020
1001017,525,Nick,Larkey,NTH,FWD,,70,53,,,,,,1,2020
291357,359,Gary,Rohan,GEE,FWD,,54,57,,,,,,1,2020
1006121,557,Zak,Butters,PTA,FWD,,65,42,,,,,,1,2020
290675,400,Daniel,Lloyd,GWS,FWD,,59,101,,,,,,1,2020
290641,648,Jake,Carlisle,STK,DEF,,56,,,,,,,1,2020
295446,281,Sam,Collins,GCS,DEF,,51,92,,,,,,1,2020
296324,249,Jesse,Hogan,FRE,FWD,,45,,,,,,,1,2020
994386,326,Tom,Atkins,GEE,FWD,,62,26,,,,,,1,2020
296355,528,Luke,McDonald,NTH,DEF,,61,54,,,,,,1,2020
996064,300,Jesse,Joyce,GCS,DEF,,61,64,,,,,,1,2020
997142,576,Peter,Ladhams,PTA,RUC,FWD,75,,,,,,,1,2020
1008882,276,Charlie,Ballard,GCS,DEF,,55,,,,,,,1,2020
993828,70,Rhys,Mathieson,BRL,FWD,MID,60,,,,,,,1,2020
1001028,130,Jack,Silvagni,CAR,FWD,,53,56,,,,,,1,2020
1001026,217,Jordan,Ridley,ESS,DEF,,66,100,,,,,,1,2020
990606,221,William,Snelling,ESS,FWD,,85,82,189,true,FWD,The Full Bonty,Anthony,1,2020
1000981,631,Daniel,Rioli,RIC,FWD,,55,99,,,,,,1,2020
296200,102,Michael,Gibbons,CAR,FWD,,48,27,,,,,,1,2020
298091,640,Logan,Austin,STK,DEF,,59,,,,,,,1,2020
295942,308,Jordan,Murdoch,GCS,DEF,,59,,,,,,,1,2020
250290,179,Travis,Varcoe,COL,FWD,,58,,,,,,,1,2020
993806,504,Sam,Weideman,MEL,FWD,,62,,,,,,,1,2020
1002220,358,Esava,Ratugolea,GEE,FWD,,61,46,,,,,,1,2020
1002331,284,Jacob,Dawson,GCS,DEF,,65,,,,,,,1,2020
997100,697,Will,Hayward,SYD,FWD,,48,43,,,,,,1,2020
240232,169,Ben,Reid,COL,FWD,,71,,,,,,,1,2020
994385,474,Jayden,Hunt,MEL,FWD,,67,,,,,,,1,2020
294168,44,Marcus,Adams,BRL,DEF,,63,28,,,,,,1,2020
1005247,412,Sam,Taylor,GWS,DEF,,57,39,,,,,,1,2020
994077,603,Mabior,Chol,RIC,RUC,FWD,50,,,,,,,1,2020
991976,745,Will,Hayes,WBD,MID,,58,,,,,,,1,2020
296334,191,Orazio,Fantasia,ESS,FWD,,67,47,,,,,,1,2020
1004985,673,Ben,Paton,STK,DEF,,65,76,,,,,,1,2020
298437,45,Callum,Ah Chee,BRL,MID,,83,,,,,,,1,2020
993820,781,Thomas,Cole,WCE,DEF,,57,,,,,,,1,2020
297452,658,Nick,Hind,STK,FWD,,54,,,,,,,1,2020
296211,725,Lewis,Taylor,SYD,MID,,64,48,,,,,,1,2020
1001398,107,Matthew,Kennedy,CAR,FWD,,39,,,,,,,1,2020
1005717,651,Nick,Coffield,STK,DEF,,48,,,,,,,1,2020
993841,760,Josh,Schache,WBD,FWD,,57,,,,,,,1,2020
996442,688,Ryan,Clarke,SYD,MID,,51,,,,,,,1,2020
993940,502,Corey,Wagner,MEL,FWD,MID,64,,,,,,,1,2020
280972,590,Jack,Watts,PTA,DEF,,75,,,,,,,1,2020
291792,407,Tommy,Sheridan,GWS,MID,,2,,,,,,,1,2020
1006133,632,Jack,Ross,RIC,MID,,66,,,,,,,1,2020
997033,238,Brennan,Cox,FRE,FWD,,51,54,,,,,,1,2020
297504,75,Daniel,McStay,BRL,FWD,,56,75,,,,,,1,2020
270326,344,Lachlan,Henderson,GEE,DEF,,67,,,,,,,1,2020
260113,654,Jarryn,Geary,STK,DEF,,77,88,,,,,,1,2020
996232,195,Matt,Guelfi,ESS,MID,,59,79,,,,,,1,2020
293883,327,Jed,Bews,GEE,DEF,,64,,,,,,,1,2020
999309,388,Jackson,Hately,GWS,MID,,62,,9867,false,MID,Bad Boys For Fyfe,James,1,2020
996554,813,Jake,Waterman,WCE,FWD,,49,,,,,,,1,2020
992351,770,Bailey,Williams,WBD,DEF,,58,77,,,,,,1,2020
260288,421,James,Frawley,HAW,DEF,,50,40,,,,,,1,2020
1007881,310,Wil,Powell,GCS,MID,,60,,,,,,,1,2020
290527,581,Trent,McKenzie,PTA,DEF,,110,79,,,,,,1,2020
291848,693,Robbie,Fox,SYD,DEF,FWD,55,,,,,,,1,2020
298409,259,Alex,Pearce,FRE,DEF,,55,,,,,,,1,2020
296291,349,Jake,Kolodjashnij,GEE,DEF,,51,,,,,,,1,2020
294643,316,Alex,Sexton,GCS,FWD,,56,,,,,,,1,2020
297406,188,Tom,Cutler,ESS,MID,,95,92,,,,,,1,2020
1000998,29,Lachlan,Murphy,ADE,FWD,,57,85,,,,,,1,2020
1006028,686,Nick,Blakey,SYD,FWD,,49,60,,,,,,1,2020
1002256,100,Paddy,Dow,CAR,FWD,MID,51,27,,,,,,1,2020
295203,600,Nathan,Broad,RIC,DEF,,56,53,,,,,,1,2020
993953,63,Eric,Hipwood,BRL,FWD,,62,86,,,,,,1,2020
998647,145,Mason,Cox,COL,FWD,,48,82,,,,,,1,2020
294654,222,James,Stewart,ESS,FWD,,54,,,,,,,1,2020
240302,53,Grant,Birchall,BRL,DEF,,77,,,,,,,1,2020
280988,236,Travis,Colyer,FRE,FWD,,54,58,,,,,,1,2020
291964,298,Jack,Hombsch,GCS,DEF,,61,,,,,,,1,2020
1000267,672,Matthew,Parker,STK,FWD,,48,,,,,,,1,2020
281139,771,Easton,Wood,WBD,DEF,,50,60,,,,,,1,2020
1005721,183,Josh,Begley,ESS,FWD,,47,,,,,,,1,2020
995192,254,Cam,McCarthy,FRE,FWD,,48,51,,,,,,1,2020
1000937,345,Jack,Henry,GEE,DEF,,61,62,,,,,,1,2020
280959,811,Nathan,Vardy,WCE,RUC,,48,,,,,,,1,2020
1008893,492,Harrison,Petty,MEL,DEF,FWD,53,,,,,,,1,2020
291784,541,Dom,Tyson,NTH,MID,,68,,,,,,,1,2020
1000963,443,Harry,Morrison,HAW,FWD,MID,49,45,,,,,,1,2020
1004998,579,Todd,Marshall,PTA,FWD,,53,80,,,,,,1,2020
297767,517,Sam,Durdin,NTH,DEF,,47,,,,,,,1,2020
291797,375,Matt,Buntine,GWS,DEF,FWD,48,,,,,,,1,2020
1001043,427,Oliver,Hanrahan,HAW,FWD,,46,73,,,,,,1,2020
996743,708,Lewis,Melican,SYD,DEF,,52,,,,,,,1,2020
298390,483,Jay,Lockhart,MEL,FWD,,52,84,,,,,,1,2020
999331,9,Darcy,Fogarty,ADE,FWD,,65,59,,,,,,1,2020
993917,665,Ben,Long,STK,FWD,,46,118,,,,,,1,2020
993798,357,James,Parsons,GEE,MID,,51,,,,,,,1,2020
298265,670,Daniel,McKenzie,STK,DEF,,51,,,,,,,1,2020
991953,287,Corey,Ellis,GCS,DEF,,74,,,,,,,1,2020
1005793,780,Jarrod,Cameron,WCE,FWD,,53,,,,,,,1,2020
1005199,16,Elliott,Himmelberg,ADE,FWD,,57,,,,,,,1,2020
1006550,801,Jack,Petruccelle,WCE,FWD,,51,43,,,,,,1,2020
1006148,390,Ian,Hill,GWS,FWD,,56,,,,,,,1,2020
991939,733,Zaine,Cordy,WBD,DEF,,43,68,,,,,,1,2020
295599,182,Patrick,Ambrose,ESS,DEF,,53,,,,,,,1,2020
1002213,674,Ed,Phillips,STK,MID,,63,,,,,,,1,2020
997823,804,Josh,Rotham,WCE,DEF,,63,,,,,,,1,2020
1004095,303,Jack,Lukosius,GCS,DEF,FWD,48,57,,,,,,1,2020
1006314,441,Dylan,Moore,HAW,FWD,,56,,,,,,,1,2020
281052,790,Mark,Hutchings,WCE,MID,,47,,,,,,,1,2020
1000932,8,Tom,Doedee,ADE,DEF,,59,,,,,,,1,2020
295012,172,Matthew,Scharenberg,COL,DEF,,61,,,,,,,1,2020
1002353,239,Mitchell,Crowden,FRE,FWD,,60,31,,,,,,1,2020
290314,396,Lachlan,Keeffe,GWS,DEF,FWD,54,,,,,,,1,2020
294077,429,Michael,Hartley,HAW,DEF,,65,,,,,,,1,2020
298298,798,Jackson,Nelson,WCE,DEF,,45,64,,,,,,1,2020
1006203,17,Chayce,Jones,ADE,FWD,,48,50,,,,,,1,2020
294518,189,Joe,Daniher,ESS,FWD,,61,,,,,,,1,2020
998106,11,Jordan,Gallucci,ADE,FWD,,50,,,,,,,1,2020
1008198,705,Tom,McCartin,SYD,FWD,,50,85,,,,,,1,2020
1007124,444,Conor,Nash,HAW,FWD,,52,,,,,,,1,2020
997316,773,Lewis,Young,WBD,DEF,,62,0,,,,,,1,2020
992472,485,Oscar,McDonald,MEL,DEF,,58,70,,,,,,1,2020
998180,229,Bailey,Banfield,FRE,FWD,,58,50,,,,,,1,2020
993946,18,Ben,Keays,ADE,FWD,,78,,,,,,,1,2020
291947,774,Brendon,Ah Chee,WCE,MID,,71,92,,,,,,1,2020
1000068,280,Christopher,Burgess,GCS,DEF,,49,,,,,,,1,2020
1003203,707,Hayden,McLean,SYD,RUC,,61,,,,,,,1,2020
298211,340,Darcy,Fort,GEE,FWD,,70,94,,,,,,1,2020
1008280,759,Ed,Richards,WBD,FWD,MID,64,,,,,,,1,2020
298277,743,Billy,Gowers,WBD,FWD,,46,,,,,,,1,2020
297255,113,Mitch,McGovern,CAR,FWD,,49,69,,,,,,1,2020
1002312,49,Zac,Bailey,BRL,DEF,MID,45,65,,,,,,1,2020
294013,302,Sean,Lemmens,GCS,FWD,MID,50,47,,,,,,1,2020
1008855,461,Oskar,Baker,MEL,MID,,46,,,,,,,1,2020
1008089,167,Isaac,Quaynor,COL,DEF,,60,,,,,,,1,2020
295313,748,Lin,Jong,WBD,MID,,48,,,,,,,1,2020
280933,675,Dylan,Roberton,STK,DEF,,48,26,182,true,DEF,Coronaviney,Paul,1,2020
1005054,147,Josh,Daicos,COL,MID,,50,61,,,,,,1,2020
992054,762,Roarke,Smith,WBD,FWD,MID,58,,,,,,,1,2020
1002245,598,Noah,Balta,RIC,RUC,FWD,39,,,,,,,1,2020
280722,318,Zac,Smith,GCS,RUC,,59,,,,,,,1,2020
296371,230,Brett,Bewley,FRE,FWD,,52,95,,,,,,1,2020
1002235,79,Cameron,Rayner,BRL,FWD,,51,53,,,,,,1,2020
298144,710,Sam,Naismith,SYD,RUC,,46,121,,,,,,1,2020
1005530,638,Ryan,Abbott,STK,RUC,,66,,,,,,,1,2020
295156,687,Kaiden,Brand,SYD,DEF,,56,67,,,,,,1,2020
297990,500,Aaron,vandenBerg,MEL,FWD,MID,46,,,,,,,1,2020
298287,542,Ed,Vickers-Willis,NTH,DEF,,1,,,,,,,1,2020
1001396,380,Isaac,Cumming,GWS,DEF,,56,57,,,,,,1,2020
296439,109,Darcy,Lang,CAR,FWD,,38,,,,,,,1,2020
998218,612,Ryan,Garthwaite,RIC,DEF,,50,,,,,,,1,2020
1004880,718,Ben,Ronke,SYD,FWD,,41,63,,,,,,1,2020
281280,476,Neville,Jetta,MEL,DEF,,47,35,,,,,,1,2020
1002259,118,Lochie,O'Brien,CAR,MID,,38,,,,,,,1,2020
1003029,174,Brayden,Sier,COL,MID,,44,,,,,,,1,2020
261214,806,Will,Schofield,WCE,DEF,,44,,,,,,,1,2020
1008312,132,Liam,Stocker,CAR,DEF,,50,,,,,,,1,2020
293035,141,Tim,Broomhead,COL,FWD,MID,45,,,,,,,1,2020
1003547,423,Conor,Glass,HAW,DEF,,48,,,,,,,1,2020
290228,15,Kyle,Hartigan,ADE,DEF,,45,,,,,,,1,2020
1002253,566,Kane,Farrell,PTA,FWD,,59,,,,,,,1,2020
298290,124,Marc,Pittonet,CAR,RUC,,73,,,,,,,1,2020
1002231,624,Patrick,Naish,RIC,MID,,73,,,,,,,1,2020
280471,457,Ben,Stratton,HAW,DEF,,36,22,,,,,,1,2020
1010841,158,Jack,Madgen,COL,DEF,,54,22,,,,,,1,2020
1006058,535,Bailey,Scott,NTH,MID,FWD,54,,,,,,,1,2020
992374,645,Dan,Butler,STK,FWD,,47,69,,,,,,1,2020
1002282,497,Charlie,Spargo,MEL,FWD,,41,9,,,,,,1,2020
998414,812,Daniel,Venables,WCE,FWD,,38,,,,,,,1,2020
1006127,769,Rhylee,West,WBD,FWD,,71,,,,,,,1,2020
1007238,410,Jake,Stein,GWS,DEF,,53,,,,,,,1,2020
250548,820,Lynden,Dunn,COL,DEF,,42,,,,,,,1,2020
1005547,283,Joshua,Corbett,GCS,FWD,,47,,,,,,,1,2020
1006144,301,Ben,King,GCS,FWD,,35,59,,,,,,1,2020
294508,379,Aidan,Corr,GWS,DEF,,55,60,,,,,,1,2020
290733,589,Cameron,Sutcliffe,PTA,FWD,,46,,,,,,,1,2020
1005013,137,Flynn,Appleby,COL,DEF,,22,,,,,,,1,2020
291891,224,Jacob,Townsend,ESS,FWD,,35,99,,,,,,1,2020
1000908,32,Myles,Poholke,ADE,FWD,,54,,,,,,,1,2020
293255,299,George,Horlin-Smith,GCS,DEF,MID,57,,,,,,,1,2020
994410,754,Brad,Lynch,WBD,DEF,,41,,,,,,,1,2020
998390,434,Changkuoth,Jiath,HAW,DEF,,68,,,,,,,1,2020
990548,667,Jonathon,Marsh,STK,DEF,,45,,,,,,,1,2020
1002228,339,Lachie,Fogarty,GEE,MID,,52,,,,,,,1,2020
998321,568,Joel,Garner,PTA,DEF,,54,,,,,,,1,2020
1004909,772,Lachlan,Young,WBD,DEF,,45,,,,,,,1,2020
1004286,399,Zac,Langdon,GWS,FWD,,42,74,,,,,,1,2020
298474,814,Francis,Watson,WCE,DEF,,69,,,,,,,1,2020
1008190,196,Brayden,Ham,ESS,FWD,MID,45,,,,,,,1,2020
1002354,245,Stefan,Giro,FRE,MID,,40,,,,,,,1,2020
1000072,164,John,Noble,COL,DEF,,57,74,,,,,,1,2020
998126,551,Joe,Atley,PTA,MID,,66,,,,,,,1,2020
293603,580,Sam,Mayes,PTA,MID,,39,,,,,,,1,2020
281075,320,Rory,Thompson,GCS,DEF,,39,,,,,,,1,2020
1004863,62,Mitchell,Hinge,BRL,MID,,65,,,,,,,1,2020
1003520,661,Darragh,Joyce,STK,DEF,,55,,,,,,,1,2020
1000860,262,Lachlan,Schultz,FRE,FWD,,41,51,,,,,,1,2020
1006087,292,Caleb,Graham,GCS,DEF,,55,31,,,,,,1,2020
1006106,467,Kyle,Dunkley,MEL,FWD,MID,48,,,,,,,1,2020
296209,479,Kade,Kolodjashnij,MEL,MID,,43,,,,,,,1,2020
998212,213,Kobe,Mutch,ESS,MID,,38,,,,,,,1,2020
1003546,496,Joel,Smith,MEL,DEF,,38,,,,,,,1,2020
1009208,314,Matthew,Rowell,GCS,MID,,38,80,,,,,,1,2020
1004356,775,Brayden,Ainsworth,WCE,MID,,38,,,,,,,1,2020
1009199,275,Noah,Anderson,GCS,MID,,37,42,,,,,,1,2020
1004894,508,Aiden,Bonar,NTH,MID,FWD,42,,,,,,,1,2020
1004989,664,Doulton,Langlands,STK,MID,,53,,,,,,,1,2020
997230,38,Tyson,Stengle,ADE,FWD,,62,56,,,,,,1,2020
1006276,610,Derek,Eggmolesse-Smith,RIC,DEF,,62,,,,,,,1,2020
1001449,470,Mitch,Hannan,MEL,FWD,,46,,,,,,,1,2020
290246,510,Tom,Campbell,NTH,RUC,FWD,53,,,,,,,1,2020
1009399,475,Luke,Jackson,MEL,RUC,,37,,,,,,,1,2020
1005330,466,Kade,Chandler,MEL,FWD,,60,,,,,,,1,2020
1000061,604,Callum,Coleman-Jones,RIC,RUC,FWD,60,,,,,,,1,2020
1009253,371,Lachlan,Ash,GWS,DEF,MID,36,,,,,,,1,2020
280336,248,Stephen,Hill,FRE,DEF,FWD,36,,,,,,,1,2020
295964,42,Patrick,Wilson,ADE,MID,,50,,,,,,,1,2020
1004870,342,Zach,Guthrie,GEE,DEF,,44,21,,,,,,1,2020
1006103,376,Jye,Caldwell,GWS,MID,,50,,,,,,,1,2020
1004848,722,Dylan,Stephens,SYD,MID,,35,,,,,,,1,2020
1004034,226,Brandon,Zerk-Thatcher,ESS,DEF,,58,49,,,,,,1,2020
998569,819,Callum,Moore,CAR,FWD,,34,,,,,,,1,2020
1009201,25,Fischer,Mcasey,ADE,DEF,,34,16,,,,,,1,2020
298358,619,Oleg,Markov,RIC,MID,,49,,,,,,,1,2020
999391,498,Tom,Sparrow,MEL,FWD,,48,,,,,,,1,2020
1009256,273,Hayden,Young,FRE,DEF,,33,,,,,,,1,2020
1002328,296,Jacob,Heron,GCS,FWD,,39,,,,,,,1,2020
992752,84,Archie,Smith,BRL,RUC,,58,,,,,,,1,2020
998511,315,Josh,Schoenfeld,GCS,FWD,,47,,,,,,,1,2020
998268,46,Jacob,Allison,BRL,MID,,47,,,,,,,1,2020
1009420,263,Caleb,Serong,FRE,MID,,32,,,,,,,1,2020
1005988,247,Liam,Henry,FRE,MID,FWD,32,,,,,,,1,2020
1002372,241,Hugh,Dixon,FRE,FWD,,45,,,,,,,1,2020
994047,57,Cedric,Cox,BRL,FWD,,45,,,,,,,1,2020
1009528,386,Tom,Green,GWS,MID,,31,41,,,,,,1,2020
991773,10,Billy,Frampton,ADE,FWD,,44,45,,,,,,1,2020
1009260,290,Sam,Flanders,GCS,MID,FWD,30,,,,,,,1,2020
1008541,480,Kysaiah,Kropinyeri-Pickett,MEL,FWD,,29,57,,,,,,1,2020
1006303,744,Fergus,Greene,WBD,FWD,,29,,,,,,,1,2020
290326,58,Matt,Eagles,BRL,DEF,,29,,,,,,,1,2020
1005084,544,Will,Walker,NTH,FWD,,29,,,,,,,1,2020
1008550,420,Will,Day,HAW,DEF,,28,,,,,,,1,2020
993796,4,Ben,Crocker,ADE,FWD,,35,,,,,,,1,2020
1000905,531,Tom,Murphy,NTH,DEF,,28,35,,,,,,1,2020
1002143,530,Ben,McKay,NTH,DEF,,34,,,,,,,1,2020
1009191,552,Miles,Bergman,PTA,FWD,,27,,,,,,,1,2020
298336,332,Nakia,Cockatoo,GEE,MID,FWD,27,,,,,,,1,2020
1002401,87,Brandon,Starcevich,BRL,DEF,MID,34,28,,,,,,1,2020
998167,135,Tom,Williamson,CAR,DEF,,39,,,,,,,1,2020
1011803,768,Cody,Weightman,WBD,FWD,,27,,,,,,,1,2020
998791,826,Jamaine,Jones,WCE,FWD,,26,,,,,,,1,2020
1008083,394,Connor,Idun,GWS,DEF,,33,,,,,,,1,2020
997770,558,Wylie,Buzza,PTA,FWD,,26,,,,,,,1,2020
1006151,234,Jason,Carter,FRE,DEF,,33,,,,,,,1,2020
1004948,364,Cooper,Stephens,GEE,MID,,26,,,,,,,1,2020
998100,126,Cameron,Polson,CAR,FWD,,28,,,,,,,1,2020
997501,742,Ryan,Gardner,WBD,FWD,,32,44,,,,,,1,2020
1009241,106,Brodie,Kemp,CAR,MID,,25,,,,,,,1,2020
998327,521,Kyron,Hayden,NTH,MID,,31,,,,,,,1,2020
1002300,778,Jarrod,Brander,WCE,DEF,FWD,35,59,,,,,,1,2020
1010174,569,Mitchell,Georgiades,PTA,FWD,,24,78,,,,,,1,2020
298316,103,Hugh,Goddard,CAR,DEF,,27,,,,,,,1,2020
1002291,685,James,Bell,SYD,FWD,MID,27,,,,,,,1,2020
998225,409,Zach,Sproule,GWS,FWD,,26,,,,,,,1,2020
1009229,336,Sam,De Koning,GEE,DEF,,23,,,,,,,1,2020
1002938,104,Josh,Honey,CAR,MID,FWD,23,,,,,,,1,2020
1004995,3,Jordon,Butts,ADE,DEF,,23,,,,,,,1,2020
298417,7,Ben,Davis,ADE,FWD,,22,51,,,,,,1,2020
1008159,14,William,Hamill,ADE,DEF,,23,,,,,,,1,2020
298470,24,Shane,McAdam,ADE,FWD,,23,,,,,,,1,2020
1008185,26,Ned,McHenry,ADE,MID,,23,,,,,,,1,2020
997206,27,Andrew,McPherson,ADE,DEF,,23,,,,,,,1,2020
1006136,35,Lachlan,Sholl,ADE,DEF,,23,,,,,,,1,2020
1008752,39,Kieran,Strachan,ADE,RUC,FWD,23,,,,,,,1,2020
1002351,50,Connor,Ballenden,BRL,FWD,,23,,,,,,,1,2020
1006100,52,Thomas,Berry,BRL,FWD,,23,,,,,,,1,2020
1013532,60,Thomas,Fullarton,BRL,FWD,,23,,,,,,,1,2020
1006150,64,Tom,Joyce,BRL,FWD,MID,23,,,,,,,1,2020
1013978,68,James,Madden,BRL,DEF,FWD,23,,,,,,,1,2020
1006085,73,Connor,McFadyen,BRL,FWD,,23,,,,,,,1,2020
1002347,77,Jack,Payne,BRL,DEF,,23,,,,,,,1,2020
1006033,86,Ely,Smith,BRL,FWD,MID,23,,,,,,,1,2020
1002244,89,Toby,Wooller,BRL,FWD,MID,23,,,,,,,1,2020
1008154,93,Matthew,Cottrell,CAR,DEF,,23,,,,,,,1,2020
1004912,98,Tom,De Koning,CAR,RUC,,23,,,,,,,1,2020
998226,110,Harrison,Macreadie,CAR,DEF,,14,,,,,,,1,2020
1011924,119,Finbar,O'Dwyer,CAR,FWD,,23,,,,,,,1,2020
1013973,120,Matthew,Owies,CAR,FWD,,23,,,,,,,1,2020
1011949,129,Ben,Silvagni,CAR,DEF,,23,,,,,,,1,2020
1008288,140,Atu,Bosenavulagi,COL,FWD,,23,,,,,,,1,2020
1008171,143,Tyler,Brown,COL,MID,,23,64,,,,,,1,2020
990291,144,Darcy,Cameron,COL,RUC,FWD,23,,,,,,,1,2020
1013974,154,Mark,Keane,COL,DEF,,23,,,,,,,1,2020
1008285,155,Will,Kelly,COL,FWD,,23,,,,,,,1,2020
